,c5Stati,cContea5,nSit5,date5Stati,O3mean5Stati
522,24.0,5.0,3001.0,2008-01-26,0.012125
523,24.0,5.0,3001.0,2008-01-27,0.011167
524,24.0,5.0,3001.0,2008-01-28,0.009625
525,24.0,5.0,3001.0,2008-01-29,0.00375
526,24.0,5.0,3001.0,2008-01-30,0.023417
527,24.0,5.0,3001.0,2008-01-31,0.013833
528,24.0,5.0,3001.0,2008-02-01,0.012042
529,24.0,5.0,3001.0,2008-02-02,0.0065
530,24.0,5.0,3001.0,2008-02-03,0.003292
531,24.0,5.0,3001.0,2008-02-04,0.009458
532,24.0,5.0,3001.0,2008-02-05,0.000708
533,24.0,5.0,3001.0,2008-02-06,0.01425
534,24.0,5.0,3001.0,2008-02-07,0.012792
535,24.0,5.0,3001.0,2008-02-08,0.006167
536,24.0,5.0,3001.0,2008-02-09,0.010875
537,24.0,5.0,3001.0,2008-02-10,0.030917
538,24.0,5.0,3001.0,2008-02-11,0.022708
539,24.0,5.0,3001.0,2008-02-12,0.014542
540,24.0,5.0,3001.0,2008-02-13,0.01
541,24.0,5.0,3001.0,2008-02-14,0.018792
542,24.0,5.0,3001.0,2008-02-15,0.011375
543,24.0,5.0,3001.0,2008-02-16,0.025667
544,24.0,5.0,3001.0,2008-02-17,0.023167
545,24.0,5.0,3001.0,2008-02-18,0.021708
546,24.0,5.0,3001.0,2008-02-19,0.026375
547,24.0,5.0,3001.0,2008-02-20,0.014292
548,24.0,5.0,3001.0,2008-02-21,0.024542
549,24.0,5.0,3001.0,2008-02-22,0.014167
550,24.0,5.0,3001.0,2008-02-23,0.0065
551,24.0,5.0,3001.0,2008-02-24,0.023292
552,24.0,5.0,3001.0,2008-02-25,0.011625
553,24.0,5.0,3001.0,2008-02-26,0.011583
554,24.0,5.0,3001.0,2008-02-27,0.028083
555,24.0,5.0,3001.0,2008-02-28,0.023667
556,24.0,5.0,3001.0,2008-02-29,0.026458
557,24.0,5.0,3001.0,2008-03-01,0.0335
558,24.0,5.0,3001.0,2008-03-02,0.02025
559,24.0,5.0,3001.0,2008-03-03,0.028083
560,24.0,5.0,3001.0,2008-03-04,0.033958
561,24.0,5.0,3001.0,2008-03-05,0.023583
562,24.0,5.0,3001.0,2008-03-06,0.010958
563,24.0,5.0,3001.0,2008-03-07,0.016333
564,24.0,5.0,3001.0,2008-03-08,0.020667
565,24.0,5.0,3001.0,2008-03-09,0.029417
566,24.0,5.0,3001.0,2008-03-10,0.019917
567,24.0,5.0,3001.0,2008-03-11,0.024208
568,24.0,5.0,3001.0,2008-03-12,0.027208
569,24.0,5.0,3001.0,2008-03-13,0.025708
570,24.0,5.0,3001.0,2008-03-14,0.030708
571,24.0,5.0,3001.0,2008-03-15,0.037875
572,24.0,5.0,3001.0,2008-03-16,0.035625
573,24.0,5.0,3001.0,2008-03-17,0.024417
574,24.0,5.0,3001.0,2008-03-18,0.029833
575,24.0,5.0,3001.0,2008-03-19,0.021792
576,24.0,5.0,3001.0,2008-03-20,0.035083
577,24.0,5.0,3001.0,2008-03-21,0.026833
578,24.0,5.0,3001.0,2008-03-22,0.032208
579,24.0,5.0,3001.0,2008-03-23,0.025208
580,24.0,5.0,3001.0,2008-03-24,0.0275
581,24.0,5.0,3001.0,2008-03-25,0.034292
582,24.0,5.0,3001.0,2008-03-26,0.03
583,24.0,5.0,3001.0,2008-03-27,0.022792
584,24.0,5.0,3001.0,2008-03-28,0.021708
585,24.0,5.0,3001.0,2008-03-29,0.037
586,24.0,5.0,3001.0,2008-03-30,0.036542
587,24.0,5.0,3001.0,2008-03-31,0.01925
588,24.0,5.0,3001.0,2008-04-01,0.029708
589,24.0,5.0,3001.0,2008-04-02,0.030625
590,24.0,5.0,3001.0,2008-04-03,0.03725
591,24.0,5.0,3001.0,2008-04-04,0.011917
592,24.0,5.0,3001.0,2008-04-05,0.032292
593,24.0,5.0,3001.0,2008-04-06,0.032958
594,24.0,5.0,3001.0,2008-04-07,0.034917
595,24.0,5.0,3001.0,2008-04-08,0.018583
596,24.0,5.0,3001.0,2008-04-09,0.021167
597,24.0,5.0,3001.0,2008-04-10,0.024875
598,24.0,5.0,3001.0,2008-04-11,0.026833
599,24.0,5.0,3001.0,2008-04-12,0.028625
600,24.0,5.0,3001.0,2008-04-13,0.029333
601,24.0,5.0,3001.0,2008-04-14,0.033
602,24.0,5.0,3001.0,2008-04-15,0.027208
603,24.0,5.0,3001.0,2008-04-16,0.031583
604,24.0,5.0,3001.0,2008-04-17,0.020417
605,24.0,5.0,3001.0,2008-04-18,0.036833
606,24.0,5.0,3001.0,2008-04-19,0.054708
607,24.0,5.0,3001.0,2008-04-21,0.039667
608,24.0,5.0,3001.0,2008-04-22,0.035375
609,24.0,5.0,3001.0,2008-04-23,0.026208
610,24.0,5.0,3001.0,2008-04-24,0.029917
611,24.0,5.0,3001.0,2008-04-25,0.043208
612,24.0,5.0,3001.0,2008-04-26,0.041333
613,24.0,5.0,3001.0,2008-04-27,0.037042
614,24.0,5.0,3001.0,2008-04-28,0.018375
615,24.0,5.0,3001.0,2008-04-29,0.039458
616,24.0,5.0,3001.0,2008-04-30,0.026333
617,24.0,5.0,3001.0,2008-05-01,0.033333
618,24.0,5.0,3001.0,2008-05-02,0.039083
619,24.0,5.0,3001.0,2008-05-03,0.035458
620,24.0,5.0,3001.0,2008-05-04,0.035792
621,24.0,5.0,3001.0,2008-05-06,0.030167
622,24.0,5.0,3001.0,2008-05-07,0.0485
623,24.0,5.0,3001.0,2008-05-08,0.0275
624,24.0,5.0,3001.0,2008-05-09,0.020583
625,24.0,5.0,3001.0,2008-05-10,0.017292
626,24.0,5.0,3001.0,2008-05-11,0.033625
627,24.0,5.0,3001.0,2008-05-12,0.033917
628,24.0,5.0,3001.0,2008-05-13,0.027333
629,24.0,5.0,3001.0,2008-05-14,0.028208
630,24.0,5.0,3001.0,2008-05-15,0.042792
631,24.0,5.0,3001.0,2008-05-16,0.032208
632,24.0,5.0,3001.0,2008-05-17,0.04575
633,24.0,5.0,3001.0,2008-05-18,0.03275
634,24.0,5.0,3001.0,2008-05-19,0.024458
635,24.0,5.0,3001.0,2008-05-20,0.0175
636,24.0,5.0,3001.0,2008-05-21,0.02925
637,24.0,5.0,3001.0,2008-05-22,0.0225
638,24.0,5.0,3001.0,2008-05-23,0.024958
639,24.0,5.0,3001.0,2008-05-24,0.030542
640,24.0,5.0,3001.0,2008-05-25,0.040167
641,24.0,5.0,3001.0,2008-05-26,0.046708
642,24.0,5.0,3001.0,2008-05-27,0.030625
643,24.0,5.0,3001.0,2008-05-28,0.029792
644,24.0,5.0,3001.0,2008-05-29,0.03675
645,24.0,5.0,3001.0,2008-05-30,0.045958
646,24.0,5.0,3001.0,2008-05-31,0.024708
647,24.0,5.0,3001.0,2008-06-01,0.039333
648,24.0,5.0,3001.0,2008-06-04,0.030708
649,24.0,5.0,3001.0,2008-06-05,0.041208
650,24.0,5.0,3001.0,2008-06-06,0.038292
651,24.0,5.0,3001.0,2008-06-07,0.041417
652,24.0,5.0,3001.0,2008-06-08,0.031667
653,24.0,5.0,3001.0,2008-06-09,0.038625
654,24.0,5.0,3001.0,2008-06-26,0.038458
655,24.0,5.0,3001.0,2008-06-27,0.028667
656,24.0,5.0,3001.0,2008-06-28,0.03275
657,24.0,5.0,3001.0,2008-06-29,0.037708
658,24.0,5.0,3001.0,2008-06-30,0.03025
659,24.0,5.0,3001.0,2008-07-01,0.027583
660,24.0,5.0,3001.0,2008-07-02,0.044292
661,24.0,5.0,3001.0,2008-07-03,0.051042
662,24.0,5.0,3001.0,2008-07-04,0.037542
663,24.0,5.0,3001.0,2008-07-05,0.038167
664,24.0,5.0,3001.0,2008-07-06,0.036208
665,24.0,5.0,3001.0,2008-07-07,0.036875
666,24.0,5.0,3001.0,2008-07-08,0.031111
667,24.0,5.0,3001.0,2008-07-09,0.023292
668,24.0,5.0,3001.0,2008-07-10,0.035708
669,24.0,5.0,3001.0,2008-07-11,0.048917
670,24.0,5.0,3001.0,2008-07-12,0.056875
671,24.0,5.0,3001.0,2008-07-13,0.043542
672,24.0,5.0,3001.0,2008-07-14,0.036292
673,24.0,5.0,3001.0,2008-07-15,0.036667
674,24.0,5.0,3001.0,2008-07-16,0.044958
675,24.0,5.0,3001.0,2008-07-17,0.050958
676,24.0,5.0,3001.0,2008-07-18,0.055917
677,24.0,5.0,3001.0,2008-07-19,0.034375
678,24.0,5.0,3001.0,2008-07-20,0.030875
679,24.0,5.0,3001.0,2008-07-21,0.04325
680,24.0,5.0,3001.0,2008-07-22,0.04575
681,24.0,5.0,3001.0,2008-07-23,0.041375
682,24.0,5.0,3001.0,2008-07-24,0.026167
683,24.0,5.0,3001.0,2008-07-25,0.0395
684,24.0,5.0,3001.0,2008-07-26,0.053125
685,24.0,5.0,3001.0,2008-07-27,0.034
686,24.0,5.0,3001.0,2008-07-28,0.0365
687,24.0,5.0,3001.0,2008-07-29,0.046125
688,24.0,5.0,3001.0,2008-07-30,0.030125
689,24.0,5.0,3001.0,2008-07-31,0.031083
690,24.0,5.0,3001.0,2008-08-01,0.045875
691,24.0,5.0,3001.0,2008-08-02,0.0325
692,24.0,5.0,3001.0,2008-08-03,0.022333
693,24.0,5.0,3001.0,2008-08-04,0.02525
694,24.0,5.0,3001.0,2008-08-05,0.038875
695,24.0,5.0,3001.0,2008-08-06,0.032917
696,24.0,5.0,3001.0,2008-08-07,0.033167
697,24.0,5.0,3001.0,2008-08-08,0.027375
698,24.0,5.0,3001.0,2008-08-09,0.028625
699,24.0,5.0,3001.0,2008-08-10,0.035792
700,24.0,5.0,3001.0,2008-08-11,0.029417
701,24.0,5.0,3001.0,2008-08-12,0.030375
702,24.0,5.0,3001.0,2008-08-13,0.032708
703,24.0,5.0,3001.0,2008-08-14,0.019188
704,24.0,5.0,3001.0,2008-08-15,0.023083
705,24.0,5.0,3001.0,2008-08-16,0.02475
706,24.0,5.0,3001.0,2008-08-17,0.036875
707,24.0,5.0,3001.0,2008-08-18,0.038667
708,24.0,5.0,3001.0,2008-08-19,0.03875
709,24.0,5.0,3001.0,2008-08-20,0.026833
710,24.0,5.0,3001.0,2008-08-21,0.036375
711,24.0,5.0,3001.0,2008-08-22,0.035792
712,24.0,5.0,3001.0,2008-08-23,0.029208
713,24.0,5.0,3001.0,2008-08-24,0.029875
714,24.0,5.0,3001.0,2008-08-25,0.035333
715,24.0,5.0,3001.0,2008-08-26,0.022083
716,24.0,5.0,3001.0,2008-08-27,0.030625
717,24.0,5.0,3001.0,2008-08-28,0.0325
718,24.0,5.0,3001.0,2008-08-29,0.014875
719,24.0,5.0,3001.0,2008-08-30,0.024625
720,24.0,5.0,3001.0,2008-08-31,0.026375
721,24.0,5.0,3001.0,2008-09-01,0.023375
722,24.0,5.0,3001.0,2008-09-02,0.024875
723,24.0,5.0,3001.0,2008-09-03,0.041083
724,24.0,5.0,3001.0,2008-09-04,0.052125
725,24.0,5.0,3001.0,2008-09-05,0.032542
726,24.0,5.0,3001.0,2008-09-06,0.015417
727,24.0,5.0,3001.0,2008-09-07,0.023708
728,24.0,5.0,3001.0,2008-09-08,0.040083
729,24.0,5.0,3001.0,2008-09-09,0.023792
730,24.0,5.0,3001.0,2008-09-10,0.028708
731,24.0,5.0,3001.0,2008-09-11,0.028292
732,24.0,5.0,3001.0,2008-09-12,0.012542
733,24.0,5.0,3001.0,2008-09-13,0.027
734,24.0,5.0,3001.0,2008-09-14,0.028458
735,24.0,5.0,3001.0,2008-09-15,0.03025
736,24.0,5.0,3001.0,2008-09-16,0.014583
737,24.0,5.0,3001.0,2008-09-17,0.016708
738,24.0,5.0,3001.0,2008-09-18,0.027542
739,24.0,5.0,3001.0,2008-09-19,0.024458
740,24.0,5.0,3001.0,2008-09-20,0.019333
741,24.0,5.0,3001.0,2008-09-21,0.024333
742,24.0,5.0,3001.0,2008-09-22,0.034875
743,24.0,5.0,3001.0,2008-09-23,0.022958
744,24.0,5.0,3001.0,2008-09-24,0.027208
745,24.0,5.0,3001.0,2008-09-25,0.019
746,24.0,5.0,3001.0,2008-09-26,0.013708
747,24.0,5.0,3001.0,2008-09-27,0.022292
748,24.0,5.0,3001.0,2008-09-28,0.019
749,24.0,5.0,3001.0,2008-09-29,0.013708
750,24.0,5.0,3001.0,2008-09-30,0.019042
751,24.0,5.0,3001.0,2008-10-01,0.012333
752,24.0,5.0,3001.0,2008-10-02,0.014
753,24.0,5.0,3001.0,2008-10-03,0.015042
754,24.0,5.0,3001.0,2008-10-04,0.020417
755,24.0,5.0,3001.0,2008-10-05,0.02325
756,24.0,5.0,3001.0,2008-10-06,0.019917
757,24.0,5.0,3001.0,2008-10-07,0.012417
758,24.0,5.0,3001.0,2008-10-08,0.025708
759,24.0,5.0,3001.0,2008-10-09,0.013875
760,24.0,5.0,3001.0,2008-10-10,0.015125
761,24.0,5.0,3001.0,2008-10-11,0.016583
762,24.0,5.0,3001.0,2008-10-12,0.0175
763,24.0,5.0,3001.0,2008-10-13,0.012792
764,24.0,5.0,3001.0,2008-10-14,0.021375
765,24.0,5.0,3001.0,2008-10-15,0.014292
766,24.0,5.0,3001.0,2008-10-16,0.020583
767,24.0,5.0,3001.0,2008-10-17,0.015542
768,24.0,5.0,3001.0,2008-10-18,0.021083
769,24.0,5.0,3001.0,2008-10-19,0.01425
770,24.0,5.0,3001.0,2008-10-20,0.0075
771,24.0,5.0,3001.0,2008-10-21,0.020167
772,24.0,5.0,3001.0,2008-10-22,0.0125
773,24.0,5.0,3001.0,2008-10-23,0.007917
774,24.0,5.0,3001.0,2008-10-24,0.017708
775,24.0,5.0,3001.0,2008-10-25,0.020591
776,24.0,5.0,3001.0,2008-10-26,0.011458
777,24.0,5.0,3001.0,2008-10-27,0.011533
778,24.0,5.0,3001.0,2008-10-28,0.018208
779,24.0,5.0,3001.0,2008-10-29,0.016
780,24.0,5.0,3001.0,2008-10-30,0.000333
781,24.0,5.0,3001.0,2008-10-31,0.001067
782,24.0,5.0,3001.0,2008-11-01,0.001833
783,24.0,5.0,3001.0,2008-11-02,0.024
784,24.0,5.0,3001.0,2008-11-03,0.007882
785,24.0,5.0,3001.0,2008-11-04,0.007375
786,24.0,5.0,3001.0,2008-11-05,0.023542
787,24.0,5.0,3001.0,2008-11-06,0.023417
788,24.0,5.0,3001.0,2008-11-07,0.014875
789,24.0,5.0,3001.0,2008-11-08,0.016583
790,24.0,5.0,3001.0,2008-11-09,0.017333
791,24.0,5.0,3001.0,2008-11-10,0.016458
792,24.0,5.0,3001.0,2008-11-11,0.012292
793,24.0,5.0,3001.0,2008-11-12,0.00925
794,24.0,5.0,3001.0,2008-11-13,0.004625
795,24.0,5.0,3001.0,2008-11-14,0.001375
796,24.0,5.0,3001.0,2008-11-15,0.0125
797,24.0,5.0,3001.0,2008-11-16,0.015625
798,24.0,5.0,3001.0,2008-11-17,0.013042
799,24.0,5.0,3001.0,2008-11-18,0.023333
800,24.0,5.0,3001.0,2008-11-19,0.017792
801,24.0,5.0,3001.0,2008-11-20,0.0085
802,24.0,5.0,3001.0,2008-11-21,0.017792
803,24.0,5.0,3001.0,2008-11-22,0.018625
804,24.0,5.0,3001.0,2008-11-23,0.009958
805,24.0,5.0,3001.0,2008-11-24,0.018583
806,24.0,5.0,3001.0,2008-11-25,0.012958
807,24.0,5.0,3001.0,2008-11-26,0.008125
808,24.0,5.0,3001.0,2008-11-27,0.005833
809,24.0,5.0,3001.0,2008-11-28,0.007875
810,24.0,5.0,3001.0,2008-11-29,0.00975
811,24.0,5.0,3001.0,2008-11-30,0.013417
812,24.0,5.0,3001.0,2008-12-01,0.009417
813,24.0,5.0,3001.0,2008-12-02,0.007417
814,24.0,5.0,3001.0,2008-12-03,0.009625
815,24.0,5.0,3001.0,2008-12-04,0.010375
816,24.0,5.0,3001.0,2008-12-05,0.009292
817,24.0,5.0,3001.0,2008-12-06,0.007042
818,24.0,5.0,3001.0,2008-12-07,0.022792
819,24.0,5.0,3001.0,2008-12-08,0.018292
820,24.0,5.0,3001.0,2008-12-09,0.011056
821,24.0,5.0,3001.0,2008-12-10,0.008292
822,24.0,5.0,3001.0,2008-12-11,0.001208
823,24.0,5.0,3001.0,2008-12-12,0.014667
824,24.0,5.0,3001.0,2008-12-13,0.010083
825,24.0,5.0,3001.0,2008-12-14,0.013167
826,24.0,5.0,3001.0,2008-12-15,0.012292
827,24.0,5.0,3001.0,2008-12-16,0.013625
828,24.0,5.0,3001.0,2008-12-17,0.000583
829,24.0,5.0,3001.0,2008-12-18,0.002208
830,24.0,5.0,3001.0,2008-12-19,0.0
831,24.0,5.0,3001.0,2008-12-20,0.009917
832,24.0,5.0,3001.0,2008-12-21,0.018417
833,24.0,5.0,3001.0,2008-12-22,0.019292
834,24.0,5.0,3001.0,2008-12-23,0.011417
835,24.0,5.0,3001.0,2008-12-24,0.013292
836,24.0,5.0,3001.0,2008-12-25,0.022042
837,24.0,5.0,3001.0,2008-12-26,0.009125
838,24.0,5.0,3001.0,2008-12-27,0.004375
839,24.0,5.0,3001.0,2008-12-28,0.022667
840,24.0,5.0,3001.0,2008-12-29,0.011056
841,24.0,5.0,3001.0,2008-12-30,0.021292
842,24.0,5.0,3001.0,2008-12-31,0.022632
843,24.0,33.0,30.0,2008-02-01,0.003385
844,24.0,33.0,30.0,2008-02-02,0.007
845,24.0,33.0,30.0,2008-02-03,0.009042
846,24.0,33.0,30.0,2008-02-04,0.005125
847,24.0,33.0,30.0,2008-02-05,0.000958
848,24.0,33.0,30.0,2008-02-06,0.016542
849,24.0,33.0,30.0,2008-02-07,0.011917
850,24.0,33.0,30.0,2008-02-08,0.0055
851,24.0,33.0,30.0,2008-02-09,0.01275
852,24.0,33.0,30.0,2008-02-10,0.025333
853,24.0,33.0,30.0,2008-02-11,0.01475
854,24.0,33.0,30.0,2008-02-12,0.006667
855,24.0,33.0,30.0,2008-02-13,0.00725
856,24.0,33.0,30.0,2008-02-14,0.01425
857,24.0,33.0,30.0,2008-02-15,0.011208
858,24.0,33.0,30.0,2008-02-16,0.018708
859,24.0,33.0,30.0,2008-02-17,0.02375
860,24.0,33.0,30.0,2008-02-18,0.021333
861,24.0,33.0,30.0,2008-02-19,0.021625
862,24.0,33.0,30.0,2008-02-20,0.010667
863,24.0,33.0,30.0,2008-02-21,0.020292
864,24.0,33.0,30.0,2008-02-22,0.008542
865,24.0,33.0,30.0,2008-02-23,0.004708
866,24.0,33.0,30.0,2008-02-24,0.020875
867,24.0,33.0,30.0,2008-02-25,0.01275
868,24.0,33.0,30.0,2008-02-26,0.007458
869,24.0,33.0,30.0,2008-02-27,0.020292
870,24.0,33.0,30.0,2008-02-28,0.017292
871,24.0,33.0,30.0,2008-02-29,0.021958
872,24.0,33.0,30.0,2008-03-01,0.028708
873,24.0,33.0,30.0,2008-03-02,0.023625
874,24.0,33.0,30.0,2008-03-03,0.033958
875,24.0,33.0,30.0,2008-03-04,0.03575
876,24.0,33.0,30.0,2008-03-05,0.021958
877,24.0,33.0,30.0,2008-03-06,0.013083
878,24.0,33.0,30.0,2008-03-07,0.011833
879,24.0,33.0,30.0,2008-03-08,0.016167
880,24.0,33.0,30.0,2008-03-09,0.024167
881,24.0,33.0,30.0,2008-03-10,0.018667
882,24.0,33.0,30.0,2008-03-11,0.022917
883,24.0,33.0,30.0,2008-03-12,0.022529
884,24.0,33.0,30.0,2008-03-13,0.023458
885,24.0,33.0,30.0,2008-03-14,0.030375
886,24.0,33.0,30.0,2008-03-15,0.035667
887,24.0,33.0,30.0,2008-03-16,0.028917
888,24.0,33.0,30.0,2008-03-17,0.023417
889,24.0,33.0,30.0,2008-03-18,0.027917
890,24.0,33.0,30.0,2008-03-19,0.023958
891,24.0,33.0,30.0,2008-03-20,0.029458
892,24.0,33.0,30.0,2008-03-21,0.023542
893,24.0,33.0,30.0,2008-03-22,0.025042
894,24.0,33.0,30.0,2008-03-23,0.025625
895,24.0,33.0,30.0,2008-03-24,0.0235
896,24.0,33.0,30.0,2008-03-25,0.03375
897,24.0,33.0,30.0,2008-03-26,0.030875
898,24.0,33.0,30.0,2008-03-27,0.015292
899,24.0,33.0,30.0,2008-03-28,0.024833
900,24.0,33.0,30.0,2008-03-29,0.030292
901,24.0,33.0,30.0,2008-03-30,0.031708
902,24.0,33.0,30.0,2008-03-31,0.008208
903,24.0,33.0,30.0,2008-04-01,0.023833
904,24.0,33.0,30.0,2008-04-02,0.029542
905,24.0,33.0,30.0,2008-04-03,0.025833
906,24.0,33.0,30.0,2008-04-04,0.012375
907,24.0,33.0,30.0,2008-04-05,0.030042
908,24.0,33.0,30.0,2008-04-06,0.026167
909,24.0,33.0,30.0,2008-04-07,0.02875
910,24.0,33.0,30.0,2008-04-08,0.015583
911,24.0,33.0,30.0,2008-04-09,0.018083
912,24.0,33.0,30.0,2008-04-10,0.026833
913,24.0,33.0,30.0,2008-04-11,0.030583
914,24.0,33.0,30.0,2008-04-12,0.033042
915,24.0,33.0,30.0,2008-04-13,0.02625
916,24.0,33.0,30.0,2008-04-14,0.028542
917,24.0,33.0,30.0,2008-04-15,0.028125
918,24.0,33.0,30.0,2008-04-16,0.032458
919,24.0,33.0,30.0,2008-04-17,0.033583
920,24.0,33.0,30.0,2008-04-18,0.043625
921,24.0,33.0,30.0,2008-04-19,0.052083
922,24.0,33.0,30.0,2008-04-20,0.035792
923,24.0,33.0,30.0,2008-04-21,0.0295
924,24.0,33.0,30.0,2008-04-22,0.031042
925,24.0,33.0,30.0,2008-04-23,0.024583
926,24.0,33.0,30.0,2008-04-24,0.031833
927,24.0,33.0,30.0,2008-04-25,0.035958
928,24.0,33.0,30.0,2008-04-26,0.038958
929,24.0,33.0,30.0,2008-04-27,0.027833
930,24.0,33.0,30.0,2008-04-28,0.013792
931,24.0,33.0,30.0,2008-04-29,0.03425
932,24.0,33.0,30.0,2008-04-30,0.027417
933,24.0,33.0,30.0,2008-05-01,0.028
934,24.0,33.0,30.0,2008-05-02,0.042167
935,24.0,33.0,30.0,2008-05-03,0.036792
936,24.0,33.0,30.0,2008-05-04,0.031625
937,24.0,33.0,30.0,2008-05-05,0.030042
938,24.0,33.0,30.0,2008-05-06,0.034917
939,24.0,33.0,30.0,2008-05-07,0.049667
940,24.0,33.0,30.0,2008-05-08,0.027292
941,24.0,33.0,30.0,2008-05-09,0.015208
942,24.0,33.0,30.0,2008-05-10,0.019292
943,24.0,33.0,30.0,2008-05-11,0.028167
944,24.0,33.0,30.0,2008-05-12,0.027625
945,24.0,33.0,30.0,2008-05-13,0.023625
946,24.0,33.0,30.0,2008-05-14,0.028208
947,24.0,33.0,30.0,2008-05-15,0.037042
948,24.0,33.0,30.0,2008-05-16,0.032792
949,24.0,33.0,30.0,2008-05-17,0.04475
950,24.0,33.0,30.0,2008-05-18,0.027625
951,24.0,33.0,30.0,2008-05-19,0.025167
952,24.0,33.0,30.0,2008-05-20,0.016167
953,24.0,33.0,30.0,2008-05-21,0.027
954,24.0,33.0,30.0,2008-05-22,0.022833
955,24.0,33.0,30.0,2008-05-23,0.023083
956,36.0,5.0,133.0,2008-01-01,0.009667
957,36.0,5.0,133.0,2008-01-02,0.021417
958,36.0,5.0,133.0,2008-01-03,0.017625
959,36.0,5.0,133.0,2008-01-04,0.00225
960,36.0,5.0,133.0,2008-01-05,0.000292
961,36.0,5.0,133.0,2008-01-06,0.000125
962,36.0,5.0,133.0,2008-01-07,0.000167
963,36.0,5.0,133.0,2008-01-08,0.001125
964,36.0,5.0,133.0,2008-01-09,0.010583
965,36.0,5.0,133.0,2008-01-10,0.009417
966,36.0,5.0,133.0,2008-01-11,0.0025
967,36.0,5.0,133.0,2008-01-12,0.008458
968,36.0,5.0,133.0,2008-01-13,0.018542
969,36.0,5.0,133.0,2008-01-14,0.007417
970,36.0,5.0,133.0,2008-01-15,0.009792
971,36.0,5.0,133.0,2008-01-16,0.015417
972,36.0,5.0,133.0,2008-01-17,0.010875
973,36.0,5.0,133.0,2008-01-18,0.010167
974,36.0,5.0,133.0,2008-01-19,0.007083
975,36.0,5.0,133.0,2008-01-20,0.018417
976,36.0,5.0,133.0,2008-01-21,0.008292
977,36.0,5.0,133.0,2008-01-22,0.001958
978,36.0,5.0,133.0,2008-01-23,0.009167
979,36.0,5.0,133.0,2008-01-24,0.011583
980,36.0,5.0,133.0,2008-01-25,0.010792
981,36.0,5.0,133.0,2008-01-26,0.007083
982,36.0,5.0,133.0,2008-01-27,0.01275
983,36.0,5.0,133.0,2008-01-28,0.010708
984,36.0,5.0,133.0,2008-01-29,0.00075
985,36.0,5.0,133.0,2008-01-30,0.010875
986,36.0,5.0,133.0,2008-01-31,0.009875
987,36.0,5.0,133.0,2008-02-01,0.009333
988,36.0,5.0,133.0,2008-02-02,0.002792
989,36.0,5.0,133.0,2008-02-03,0.003792
990,36.0,5.0,133.0,2008-02-04,0.006889
991,36.0,5.0,133.0,2008-02-05,0.000417
992,36.0,5.0,133.0,2008-02-06,0.001125
993,36.0,5.0,133.0,2008-02-07,0.006333
994,36.0,5.0,133.0,2008-02-08,0.003917
995,36.0,5.0,133.0,2008-02-09,0.000667
996,36.0,5.0,133.0,2008-02-10,0.018083
997,36.0,5.0,133.0,2008-02-11,0.016583
998,36.0,5.0,133.0,2008-02-12,0.00675
999,36.0,5.0,133.0,2008-02-13,0.008333
1000,36.0,5.0,133.0,2008-02-14,0.014208
1001,36.0,5.0,133.0,2008-02-15,0.009375
1002,36.0,5.0,133.0,2008-02-16,0.015667
1003,36.0,5.0,133.0,2008-02-17,0.016625
1004,36.0,5.0,133.0,2008-02-18,0.012
1005,36.0,5.0,133.0,2008-02-19,0.015958
1006,36.0,5.0,133.0,2008-02-20,0.016083
1007,36.0,5.0,133.0,2008-02-21,0.016333
1008,36.0,5.0,133.0,2008-02-22,0.005792
1009,36.0,5.0,133.0,2008-02-23,0.009542
1010,36.0,5.0,133.0,2008-02-24,0.017917
1011,36.0,5.0,133.0,2008-02-25,0.010167
1012,36.0,5.0,133.0,2008-02-26,0.003458
1013,36.0,5.0,133.0,2008-02-27,0.018792
1014,36.0,5.0,133.0,2008-02-28,0.020167
1015,36.0,5.0,133.0,2008-02-29,0.015375
1016,36.0,5.0,133.0,2008-03-01,0.02
1017,36.0,5.0,133.0,2008-03-02,0.019458
1018,36.0,5.0,133.0,2008-03-03,0.011042
1019,36.0,5.0,133.0,2008-03-04,0.009083
1020,36.0,5.0,133.0,2008-03-05,0.019125
1021,36.0,5.0,133.0,2008-03-06,0.011708
1022,36.0,5.0,133.0,2008-03-07,0.016
1023,36.0,5.0,133.0,2008-03-08,0.012958
1024,36.0,5.0,133.0,2008-03-09,0.026875
1025,36.0,5.0,133.0,2008-03-10,0.021625
1026,36.0,5.0,133.0,2008-03-11,0.016333
1027,36.0,5.0,133.0,2008-03-12,0.020292
1028,36.0,5.0,133.0,2008-03-13,0.015667
1029,36.0,5.0,133.0,2008-03-14,0.019458
1030,36.0,5.0,133.0,2008-03-15,0.023667
1031,36.0,5.0,133.0,2008-03-16,0.023042
1032,36.0,5.0,133.0,2008-03-17,0.02225
1033,36.0,5.0,133.0,2008-03-18,0.019583
1034,36.0,5.0,133.0,2008-03-19,0.008917
1035,36.0,5.0,133.0,2008-03-20,0.021417
1036,36.0,5.0,133.0,2008-03-21,0.025292
1037,36.0,5.0,133.0,2008-03-22,0.028667
1038,36.0,5.0,133.0,2008-03-23,0.026783
1039,36.0,5.0,133.0,2008-03-24,0.021895
1040,36.0,5.0,133.0,2008-03-25,0.022708
1041,36.0,5.0,133.0,2008-03-26,0.016833
1042,36.0,5.0,133.0,2008-03-27,0.00387
1043,36.0,5.0,133.0,2008-03-28,0.015563
1044,36.0,5.0,133.0,2008-03-29,0.026333
